manhinh,ram,loaibonho,dungluongbonho,trongluong,gia,class,id,name,cpu,gpu
0.8666667,0.0625,0.6,0.4,0.58,0.13526808,vanphong,5086,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),0.602475928,0.127071823
0.8666667,0.25,0.8,0.2,0.8275,0.2139695,chuyennghiep,5087,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.8666667,0.25,1,0.45,0.4775,0.35306937,chuyennghiep,5088,GS60 Ghost,0.774415406,0.53038674
0.8666667,0.0625,0.2,0.1953125,0.5175,0.10657485,phothong,5089,ProBook 450,0.4869326,0.127071823
0.7777778,0.125,0.8,0.1,0.34,0.26840466,vanphong,5090,ThinkPad X1,0.558459422,0.127071823
0.8666667,0.09375,0.8,0.1,0.385,0.13625185,vanphong,5091,IdeaPad 310-15IKB,0.69738652,0.082872928
0.8666667,0.125,0.8,0.1,0.495,0.14674701,vanphong,5092,Vostro 5568,0.69738652,0.187845304
0.8666667,0.0625,0.2,0.1953125,0.525,0.054599114,phothong,5093,Aspire 3,0.27647868,0.055248619
0.8666667,0.09375,0.2,0.4,0.545,0.13100508,phothong,5094,Pavilion 15-BC000nv,0.774415406,0.375690608
0.8666667,0.125,1,0.5,0.64775,0.14904083,chuyennghiep,5095,Rog GL552VW-DM201T,0.774415406,0.375690608
0.8666667,0.25,0.8,0.2,0.5225,0.19331038,vanphong,5096,Inspiron 5578,0.69738652,0.08839779
0.8666667,0.0625,0.8,0.1,0.5575,0.11329726,vanphong,5097,Aspire E5-576G,0.628610729,0.209944751
0.7388889,0.125,0.8,0.1,0.3075,0.18019347,vanphong,5098,XPS 13,0.599724897,0.127071823
0.96111107,0.25,1,0.5,1.05,0.42613542,chuyennghiep,5099,Predator G9-793,0.83218707,0.878453039
0.8666667,0.125,0.2,0.4,0.6,0.1342843,phothong,5100,Legion Y520-15IKBN,0.799174691,0.674033149
0.68333334,0.0625,0.4,0.0125,0.2875,0.1080505,phothong,5101,Chromebook Plus,0.265474553,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.465,0.07952123,phothong,5102,250 G6,0.628610729,0.08839779
0.6666667,0.125,0.4,0.1,0.23,0.190687,phothong,5103,MacBook 12,0.390646492,0.160220994
0.7388889,0.125,0.8,0.1,0.4,0.1965896,vanphong,5104,Inspiron 7378,0.628610729,0.08839779
0.8666667,0.1875,1,0.45,0.5525,0.21757665,chuyennghiep,5105,Pavilion Power,0.83218707,0.674033149
0.8666667,0.0625,0.2,0.4,0.475,0.06033776,phothong,5106,V110-15ISK (i3-6006U/4GB/1TB/Radeon,0.419532325,0.149171271
0.96111107,0.25,1,0.6,1.075,0.3525168,chuyennghiep,5107,Rog G752VY-GC229T,0.774415406,0.845303867
0.8666667,0.0625,0.2,0.4,0.525,0.044597477,phothong,5108,Aspire 3,0.27647868,0.055248619
0.96111107,0.25,1,0.5,0.6075,0.3359403,chuyennghiep,5109,GS73VR 7RF,0.83218707,0.82320442
0.8666667,0.0625,0.8,0.05,0.575,0.08181669,vanphong,5110,Inspiron 5567,0.419532325,0.187845304
0.8666667,0.125,0.2,0.1953125,0.55,0.10313166,phothong,5111,IdeaPad 310-15ISK,0.602475928,0.198895028
0.8666667,0.25,0.8,0.2,0.5,0.21069027,vanphong,5112,Inspiron 5579,0.808803301,0.165745856
0.7388889,0.25,0.8,0.2,0.3,0.4394163,vanphong,5113,XPS 13,0.69738652,0.08839779
0.8666667,0.125,0.2,0.4,0.55,0.19167076,phothong,5114,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,0.774415406,0.82320442
0.8666667,0.125,0.8,0.1,0.59,0.1457616,vanphong,5115,Inspiron 5567,0.628610729,0.254143646
0.8666667,0.125,0.8,0.1,0.4775,0.0949336,vanphong,5116,15-bs025nv (i5-7200U/8GB/256GB/W10),0.628610729,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.55,0.04902443,phothong,5117,IdeaPad 320-15AST,0.232462173,0.038674033
0.96111107,0.125,0.2,0.4,0.825,0.10313166,phothong,5118,Aspire E5-774G,0.419532325,0.209944751
0.8666667,0.25,1,0.5,0.55,0.40154123,chuyennghiep,5119,Rog Strix,0.83218707,0.878453039
0.6666667,0.125,0.4,0.2,0.23,0.20970652,phothong,5120,MacBook 12,0.455295736,0.099447514
0.8666667,0.25,1,0.45,0.55,0.28676832,chuyennghiep,5121,FX502VM-AS73 (i7-7700HQ/16GB/1TB,0.83218707,0.82320442
0.96111107,0.25,1,0.5,0.6075,0.31955895,chuyennghiep,5122,GS73VR Stealth,0.774415406,0.82320442
0.8666667,0.125,0.8,0.1,0.54775,0.16379735,vanphong,5123,Inspiron 7579,0.628610729,0.08839779
0.96111107,0.25,1,0.5,0.725,0.3195606,chuyennghiep,5124,ROG Strix,0.83218707,0.82320442
0.64444447,0.03125,0.8,0.0125,0.325,0.028529268,vanphong,5125,C740-C9QX (3205U/2GB/32GB/Chrome,0.275103164,0.127071823
0.96111107,0.0625,0.2,0.4,0.825,0.09804886,phothong,5126,E5 774G,0.419532325,0.209944751
0.96111107,0.125,0.2,0.4,0.7,0.08837514,phothong,5127,IdeaPad 320-17IKB,0.628610729,0.08839779
0.8666667,0.125,1,0.45,0.65,0.20855878,chuyennghiep,5128,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.7777778,0.125,0.8,0.1,0.3,0.18839154,vanphong,5129,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),0.497936726,0.132596685
0.8666667,0.125,0.8,0.1,0.575,0.25069684,vanphong,5130,Thinkpad T560,0.640990371,0.127071823
0.8666667,0.125,1,0.45,0.55,0.24202491,chuyennghiep,5131,GP62MVR 6RF,0.774415406,0.82320442
0.8666667,0.09375,0.2,0.4,0.525,0.08673553,phothong,5132,15-bw009nv (A12-9720P/6GB/1TB/Radeon,0.459422283,0.17679558
0.6944444,0.125,0.8,0.1,0.315,0.28092638,vanphong,5133,Latitude E7270,0.599724897,0.127071823
0.8333333,0.0625,0.2,0.1953125,0.52,0.08345631,phothong,5134,Inspiron 5578,0.50343879,0.08839779
0.8666667,0.0625,0.2,0.4,0.6625,0.050664045,phothong,5135,X540SA-RBPDN09 (N3710/4GB/1TB/W10),0.264099037,0.093922652
0.7388889,0.125,0.8,0.1,0.3225,0.24217084,vanphong,5136,XPS 13,0.69738652,0.08839779
0.8666667,0.0625,0.2,0.4,0.545,0.085564844,phothong,5137,Vostro 3568,0.628610729,0.127071823
0.8666667,0.25,1,0.45,0.65,0.16871618,chuyennghiep,5138,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.8666667,0.125,1,0.45,0.55,0.18839154,chuyennghiep,5139,GL62M 7RDX,0.83218707,0.674033149
0.6944444,0.25,0.8,0.2,0.325,0.27053615,vanphong,5140,ThinkPad Yoga,0.602475928,0.127071823
0.7777778,0.25,0.8,0.4,0.4875,0.5737006,chuyennghiep,5141,Blade Pro,0.83218707,0.82320442
0.8666667,0.125,0.2,0.4,0.575,0.07689949,phothong,5142,Inspiron 3567,0.50343879,0.08839779
0.96111107,0.25,1,0.5,0.675,0.26201016,chuyennghiep,5143,GE72VR Apache,0.83218707,0.82320442
0.64444447,0.0625,0.4,0.1,0.27,0.15723889,phothong,5144,MacBook Air,0.502063274,0.138121547
0.8666667,0.0625,0.2,0.4,0.525,0.07837351,phothong,5145,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),0.419532325,0.127071823
0.7777778,0.125,0.8,0.1,0.385,0.36041808,vanphong,5146,EliteBook 840,0.602475928,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.56,0.120839484,phothong,5147,Vostro 3559,0.558459422,0.127071823
0.8666667,0.125,1,0.45,0.575,0.19167076,chuyennghiep,5148,GL62 6QF,0.774415406,0.375690608
0.7388889,0.25,0.8,0.2,0.35,0.245778,vanphong,5149,ThinkPad 13,0.69738652,0.08839779
0.8666667,0.09375,0.8,0.1,0.55,0.09797836,vanphong,5150,IdeaPad 320-15ABR,0.459422283,0.17679558
0.7388889,0.125,0.8,0.1,0.3625,0.20987047,vanphong,5151,ZenBook UX310UA-WB71,0.602475928,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.6,0.0593212,phothong,5152,Aspire ES1-572,0.419532325,0.127071823
0.96111107,0.25,0.8,0.2,0.6925,0.2949664,vanphong,5153,Inspiron 7779,0.69738652,0.209944751
0.7777778,0.0625,0.8,0.1,0.385,0.18035579,vanphong,5154,EliteBook 840,0.558459422,0.127071823
0.8666667,0.25,1,0.5,0.625,0.2623381,chuyennghiep,5155,Rog GL553VE-FY052T,0.83218707,0.331491713
0.7777778,0.0625,0.2,0.1953125,0.4,0.14346614,phothong,5156,Latitude 5480,0.628610729,0.08839779
0.8666667,0.25,1,0.5,0.585,0.38121003,chuyennghiep,5157,Rog GL502VS,0.774415406,0.878453039
0.8666667,0.125,0.8,0.1,0.575,0.093949825,vanphong,5158,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,0.628610729,0.08839779
0.7388889,0.125,0.8,0.1,0.31,0.29726183,vanphong,5159,XPS 13,0.517193948,0.132596685
0.8666667,0.0625,0.2,0.1953125,0.55,0.053123463,phothong,5160,Inspiron 3552,0.264099037,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.465,0.06542056,phothong,5161,255 G6,0.298486933,0.077348066
0.8666667,0.09375,0.8,0.05,0.6,0.09329398,vanphong,5162,IdeaPad 310-15ISK,0.4869326,0.198895028
0.7777778,0.125,0.8,0.1,0.475,0.17576651,vanphong,5163,ThinkPad L460,0.558459422,0.127071823
0.8666667,0.0625,0.2,0.1953125,0.55,0.07279718,phothong,5164,Inspiron 3552,0.248968363,0.127071823
0.8666667,0.0625,0.2,0.4,0.5,0.05558288,phothong,5165,X541NA-GO020T (N3350/4GB/1TB/W10),0.290233838,0.055248619
0.96111107,0.25,1,0.45,1,0.31152648,chuyennghiep,5166,Rog G752VT-GC073T,0.774415406,0.53038674
0.8666667,0.0625,0.2,0.1953125,0.5725,0.08034104,phothong,5167,Vostro 3568,0.419532325,0.127071823
0.8666667,0.125,0.6,0.4,0.58,0.14674537,vanphong,5168,B51-80 (i7-6500U/8GB/1008GB/Radeon,0.602475928,0.149171271
0.8666667,0.125,1,0.45,0.6,0.20150845,chuyennghiep,5169,GE62 Apache,0.774415406,0.375690608
0.7777778,0.0625,0.8,0.05,0.45,0.1365814,vanphong,5170,Yoga 500-14IBD,0.558459422,0.127071823
0.7388889,0.125,0.8,0.2,0.3,0.119527794,vanphong,5171,ZenBook UX305CA-UBM1,0.407152682,0.099447514
0.8666667,0.09375,0.2,0.4,0.575,0.07525824,phothong,5172,Inspiron 3567,0.50343879,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.6,0.047384817,phothong,5173,Aspire ES1-531,0.173314993,0.044198895
0.8666667,0.03125,0.2,0.1953125,0.55,0.062141337,phothong,5174,Inspiron 3552,0.152682256,0.127071823
0.8666667,0.125,0.2,0.4,0.65,0.14740121,phothong,5175,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.8666667,0.09375,0.6,0.4,0.51,0.090177074,phothong,5176,Pavilion 15-AW003nv,0.357634113,0.187845304
0.8666667,0.125,0.2,0.4,0.575,0.13215117,phothong,5177,Inspiron 3567,0.69738652,0.149171271
0.64444447,0.03125,0.4,0.0125,0.2925,0.034267914,phothong,5178,Stream 11-Y000na,0.173314993,0.044198895
0.8666667,0.0625,0.2,0.1953125,0.55,0.11810461,phothong,5179,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,0.602475928,0.082872928
0.7777778,0.0625,0.8,0.05,0.45,0.104607314,vanphong,5180,Yoga 500-14ISK,0.602475928,0.127071823
0.7388889,0.25,0.8,0.2,0.325,0.245778,vanphong,5181,Yoga 900-13ISK,0.602475928,0.127071823
0.7777778,0.03125,0.4,0.025,0.375,0.037547138,phothong,5182,IdeaPad 100S-14IBR,0.152682256,0.127071823
0.8666667,0.09375,0.2,0.4,0.5475,0.12526643,phothong,5183,15-AC110nv (i7-6500U/6GB/1TB/Radeon,0.602475928,0.149171271
0.8666667,0.0625,0.2,0.1953125,0.55,0.06050172,phothong,5184,X553SA-XX031T (N3050/4GB/500GB/W10),0.152682256,0.127071823
0.7388889,0.125,0.8,0.2,0.3,0.119527794,vanphong,5185,ZenBook UX305CA-UBM1,0.407152682,0.099447514
0.8666667,0.09375,0.2,0.4,0.575,0.07525824,phothong,5186,Inspiron 3567,0.50343879,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.6,0.047384817,phothong,5187,Aspire ES1-531,0.173314993,0.044198895
0.8666667,0.03125,0.2,0.1953125,0.55,0.062141337,phothong,5188,Inspiron 3552,0.152682256,0.127071823
0.8666667,0.125,0.2,0.4,0.65,0.14740121,phothong,5189,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.8666667,0.09375,0.6,0.4,0.51,0.090177074,phothong,5190,Pavilion 15-AW003nv,0.357634113,0.187845304
0.8666667,0.125,0.2,0.4,0.575,0.13215117,phothong,5191,Inspiron 3567,0.69738652,0.149171271
0.64444447,0.03125,0.4,0.0125,0.2925,0.034267914,phothong,5192,Stream 11-Y000na,0.173314993,0.044198895
0.8666667,0.0625,0.2,0.1953125,0.55,0.11810461,phothong,5193,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,0.602475928,0.082872928
0.7777778,0.0625,0.8,0.05,0.45,0.104607314,vanphong,5194,Yoga 500-14ISK,0.602475928,0.127071823
0.7388889,0.25,0.8,0.2,0.325,0.245778,vanphong,5195,Yoga 900-13ISK,0.602475928,0.127071823
0.7777778,0.03125,0.4,0.025,0.375,0.037547138,phothong,5196,IdeaPad 100S-14IBR,0.152682256,0.127071823
0.8666667,0.09375,0.2,0.4,0.5475,0.12526643,phothong,5197,15-AC110nv (i7-6500U/6GB/1TB/Radeon,0.602475928,0.149171271
0.8666667,0.0625,0.2,0.1953125,0.55,0.06050172,phothong,5198,X553SA-XX031T (N3050/4GB/500GB/W10),0.152682256,0.127071823
0.7388889,0.125,0.8,0.2,0.3,0.119527794,vanphong,5199,ZenBook UX305CA-UBM1,0.407152682,0.099447514
0.8666667,0.09375,0.2,0.4,0.575,0.07525824,phothong,5200,Inspiron 3567,0.50343879,0.08839779
0.8666667,0.0625,0.2,0.1953125,0.6,0.047384817,phothong,5201,Aspire ES1-531,0.173314993,0.044198895
0.8666667,0.03125,0.2,0.1953125,0.55,0.062141337,phothong,5202,Inspiron 3552,0.152682256,0.127071823
0.8666667,0.125,0.2,0.4,0.65,0.14740121,phothong,5203,IdeaPad Y700-15ISK,0.774415406,0.375690608
0.8666667,0.09375,0.6,0.4,0.51,0.090177074,phothong,5204,Pavilion 15-AW003nv,0.357634113,0.187845304
0.8666667,0.125,0.2,0.4,0.575,0.13215117,phothong,5205,Inspiron 3567,0.69738652,0.149171271
0.64444447,0.03125,0.4,0.0125,0.2925,0.034267914,phothong,5206,Stream 11-Y000na,0.173314993,0.044198895
0.8666667,0.0625,0.2,0.1953125,0.55,0.11810461,phothong,5207,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,0.602475928,0.082872928
0.7777778,0.0625,0.8,0.05,0.45,0.104607314,vanphong,5208,Yoga 500-14ISK,0.602475928,0.127071823
0.7388889,0.25,0.8,0.2,0.325,0.245778,vanphong,5209,Yoga 900-13ISK,0.602475928,0.127071823
0.7777778,0.03125,0.4,0.025,0.375,0.037547138,phothong,5210,IdeaPad 100S-14IBR,0.152682256,0.127071823
0.8666667,0.09375,0.2,0.4,0.5475,0.12526643,phothong,5211,15-AC110nv (i7-6500U/6GB/1TB/Radeon,0.602475928,0.149171271
0.8666667,0.0625,0.2,0.1953125,0.55,0.06050172,phothong,5212,X553SA-XX031T (N3050/4GB/500GB/W10),0.152682256,0.127071823
0.7777778,0.375,0.2,0.09101562,0.5,0.529595,phothong,5215,sadas,0.646492435,0.270718232
0.7777778,0.5,1,0.90664065,0.5,0.3808821,chuyennghiep,5216,dsada,0.646492435,0.270718232
0.7777778,0.125,0.6,0.103515625,0.5,0.03639941,vanphong,5220,test1,0.83218707,0.198895028
0.8888889,1,1,0.1,0.75,0.364322,chuyennghiep,5221,ewqe,0.918844567,0.674033149
0.8666667,0.25,1,0.390625,0.75,0.19675356,chuyennghiep,5222,precision m4800-cn,0.83218707,0.640883978
0.8666667,0.25,1,0.5859375,1,0.4918839,chuyennghiep,5223,dell alienware m15-cn,0.83218707,0.944751381
0.8333333,0.375,1,0.390625,0.5,0.6558452,chuyennghiep,5224,macbook pro 2018-cn,0.918844567,0.480662983
0.9444444,0.375,1,0.78125,0.75,0.4918839,chuyennghiep,5225,lenovo thinkpad-cn,0.883081155,0.640883978
0.7777778,0.1875,1,0.29296875,0.425,0.1639613,vanphong,5226,dell latitude-tc,0.502063274,0.160220994
0.7222222,0.125,1,0.1,0.25,0.1639613,vanphong,5228,macbook air-tc,0.599724897,0.226519337
0.7777778,0.125,1,0.29296875,0.425,0.14756517,vanphong,5229,lenovo thinkpad-tc,0.602475928,0.226519337
0.7222222,0.0625,0.2,0.1953125,0.5,0.09837678,phothong,5230,dell inspiron-pt,0.419532325,0.093922652
0.7777778,0.0625,0.6,0.390625,0.5,0.114772916,vanphong,5232,lenovo thinkpad-pt,0.594222834,0.127071823
