id,name,manhinh,cpu,ram,loaibonho,dungluongbonho,gpu,trongluong,gia,class
4702,ThinkPad Yoga,13.3,Intel Core i7 7500U 2.7GHz,8,SSD,512,Intel HD Graphics 620,1.37,1970,VanPhong
4944,EliteBook 850,15.6,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.84,1228.99,VanPhong
4703,Yoga 510-15IKB,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,AMD Radeon R7 M460,2.08,959,VanPhong
4945,EliteBook 820,12.5,Intel Core i7 6500U 2.5GHz,8,SSD,256,Intel HD Graphics 520,1.26,1349,VanPhong
4704,MacBook 12,12,Intel Core M 1.2GHz,8,Flash Storage,512,Intel HD Graphics 5300,0.92,1165,PhoThong
4946,ProBook 450,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,500,Intel HD Graphics 620,2.04,742,PhoThong
4960,ThinkPad X1,14,Intel Core i7 6600U 2.6GHz,16,SSD,256,Intel HD Graphics 520,1.1,2620,VanPhong
4716,Satellite Pro,15.6,Intel Core i5 6200U 2.3GHz,4,HDD,500,Intel HD Graphics 520,2.1,780,PhoThong
4958,IdeaPad Y900-17ISK,17.3,Intel Core i7 6700HQ 2.6GHz,16,SSD+HDD,1152,Nvidia GeForce GTX 980M,4.6,2289.99,ChuyenNghiep
4717,15-ba043na (A12-9700P/8GB/2TB/W10),15.6,AMD A12-Series 9700P 2.5GHz,8,HDD,2048,AMD Radeon R7 Graphics,2.04,629,PhoThong
4959,Chromebook C202SA,11.6,Intel Celeron Dual Core N3060 1.6GHz,4,Flash Storage,16,Intel HD Graphics 400,1.2,287.9,PhoThong
4718,Inspiron 7567,15.6,Intel Core i7 7700HQ 2.8GHz,16,SSD,512,Nvidia GeForce GTX 1050 Ti,2.62,1679,VanPhong
4719,IdeaPad 310-15IKB,15.6,Intel Core i5 7200U 2.5GHz,4,HDD,1024,Nvidia GeForce 920M,2.4,609,PhoThong
4950,Yoga 500-15ISK,15.6,Intel Core i7 6500U 2.5GHz,4,SSD,256,Intel HD Graphics 520,1.8,847,VanPhong
4951,V142 (X5-Z8350/2GB/32GB/W10),14,Intel Atom X5-Z8350 1.44GHz,2,Flash Storage,32,Intel HD Graphics 400,1.45,210.8,PhoThong
4710,ZBook 17,15.6,Intel Core i7 7700HQ 2.8GHz,8,SSD,256,Nvidia Quadro M2200,3.14,2064.9,ChuyenNghiep
4952,Tecra A50-C-218,15.6,Intel Core i7 6500U 2.5GHz,16,SSD,256,Nvidia GeForce 930M,2.4,1425,VanPhong
4711,Pro P2540UA-XS51,15.6,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,2.37,1099,VanPhong
4953,Thinkpad L560,15.6,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,2.3,1049.6,VanPhong
4712,XPS 13,13.3,Intel Core i5 7200U 2.5GHz,8,SSD,256,Intel HD Graphics 620,1.29,1499,VanPhong
4954,EliteBook 840,14,Intel Core i5 6200U 2.3GHz,4,HDD,500,Intel HD Graphics 520,1.54,1000,PhoThong
4713,XPS 15,15.6,Intel Core i5 7300HQ 2.5GHz,8,SSD,256,Nvidia GeForce GTX 1050,2.06,1749,ChuyenNghiep
4955,EliteBook 850,15.6,Intel Core i5 6300U 2.4GHz,8,SSD+HDD,756,Intel HD Graphics 520,1.84,2103.34,VanPhong
4714,Latitude 3180,11.6,Intel Pentium Quad Core N4200 1.1GHz,4,SSD,128,Intel HD Graphics 505,1.63,744,VanPhong
4956,EliteBook 1040,14,Intel Core i5 6200U 2.3GHz,8,SSD,256,Intel HD Graphics 520,1.43,1469,VanPhong
4715,EliteBook 820,12.5,Intel Core i5 7300U 2.6GHz,8,SSD,256,Intel HD Graphics 620,1.26,1389,VanPhong
4957,GT72S Dominator,17.3,Intel Core i7 6820HK 2.7GHz,16,SSD+HDD,1280,Nvidia GeForce GTX 980M,3.78,1545.64,ChuyenNghiep
